timestamps,TP9,AF7,AF8,TP10,Right AUX
1893.4,-105.469,-833.008,142.578,55.664,-93.75
1893.404,94.238,-524.902,226.074,81.543,-44.922
1893.408,158.203,-741.211,-16.113,100.586,219.727
1893.412,-50.293,-764.16,-6.836,68.848,219.727
1893.416,-176.758,-378.906,202.637,33.691,-122.559
1893.42,-20.508,-615.234,29.785,56.152,-41.504
1893.422,146.973,-688.965,50.293,69.824,80.566
1893.426,-13.672,-407.715,155.273,31.738,-93.75
1893.43,-232.91,-414.551,71.289,-17.09,-180.176
1893.433,-107.422,-619.141,-100.098,-6.836,-72.266
1893.437,107.91,-551.758,-32.715,33.203,-29.297
1893.441,6.348,-561.035,-56.641,-2.441,-24.414
1893.445,-211.914,-826.66,-323.242,-31.738,-49.316
1893.449,-172.852,-983.398,-468.262,7.812,72.754
1893.453,49.316,-913.574,-439.941,17.09,255.371
1893.457,52.246,-537.109,-217.773,-9.766,-11.719
1893.461,-215.332,-554.199,-335.938,-35.645,-132.324
1893.465,-301.758,-881.836,-441.406,-52.734,-97.656
1893.469,-65.43,-717.773,-315.43,-28.32,-46.875
1893.473,36.621,-595.215,-308.594,-8.789,53.711
1893.477,-161.133,-807.129,-354.004,-36.133,84.961
1893.481,-287.598,-983.887,-538.086,-52.734,318.359
1893.484,-124.512,-869.629,-498.535,-30.762,336.914
1893.488,56.641,-728.516,-332.52,-6.836,-29.297
1893.492,-68.359,-841.309,-388.672,-27.832,-99.609
1893.496,-286.621,-1000,-541.016,-62.012,138.672
1893.5,-200.684,-878.418,-441.406,-59.57,74.219
1893.504,36.621,-472.656,-202.637,-36.133,-204.102
1893.508,-18.555,-615.723,-316.895,-50.293,-164.062
1893.512,-247.07,-891.602,-402.832,-75.195,-151.367
1893.513,-243.164,-779.785,-337.402,-80.078,-263.672
1893.517,-2.441,-568.359,-250.977,-66.406,-270.996
1893.521,59.082,-654.297,-309.57,-30.273,-124.512
1893.525,-167.48,-979.98,-420.41,-33.691,-71.777
1893.529,-263.184,-971.191,-412.598,-46.875,-214.355
1893.533,-71.289,-852.539,-333.008,-20.996,-141.113
1893.536,70.312,-863.281,-340.332,21.973,104.98
1893.54,-122.07,-1000,-534.18,3.418,399.414
1893.544,-271.484,-891.113,-357.422,-88.379,186.035
1893.548,-78.613,-564.941,-15.137,-113.77,-234.863
1893.552,96.191,-540.039,33.691,-100.586,-168.945
1893.556,-56.152,-512.207,52.734,-123.535,-138.672
1893.557,-242.188,-482.422,137.207,-168.945,-229.004
1893.561,-132.324,-419.434,159.18,-185.059,-194.336
1893.565,80.566,-509.766,194.336,-124.512,25.879
1893.569,27.832,-470.703,276.855,-106.445,5.371
1893.573,-194.336,-359.863,261.23,-123.047,-148.438
1893.577,-187.5,-545.898,258.789,-98.145,-120.117
1893.581,39.551,-847.656,198.242,-52.734,282.715
1893.584,112.793,-897.949,257.324,-39.062,529.785
1893.588,-96.68,-371.582,415.039,-64.453,5.371
1893.592,-182.129,-396.484,386.719,-71.777,-213.379
1893.596,60.059,-460.449,467.285,-47.852,-47.363
1893.6,232.91,-26.855,541.016,-41.504,-39.551
1893.604,37.598,56.641,519.531,-65.918,-73.73
1893.608,-166.016,-289.551,458.496,-68.848,-28.32
1893.612,-25.879,-304.199,509.766,-53.223,108.887
1893.616,172.852,22.461,587.402,-27.344,47.363
1893.619,60.059,22.461,569.336,-53.223,-121.094
1893.623,-167.48,-515.625,482.91,-103.027,194.824
1893.627,-111.328,-833.496,533.691,-81.543,404.785
1893.631,113.281,-367.676,670.41,-60.059,54.199
1893.635,55.664,-193.359,682.617,-102.051,-124.512
1893.639,-193.848,-643.555,678.223,-127.93,98.633
1893.643,-202.148,-755.371,770.508,-133.301,276.367
1893.647,32.227,-106.934,888.672,-114.258,-29.785
1893.662,100.098,72.754,907.715,-77.148,-107.422
1893.666,-118.164,-163.086,933.105,-90.332,-92.285
1893.67,-219.727,-401.855,961.914,-106.934,-112.793
1893.674,-8.301,-202.148,966.797,-107.91,-168.945
1893.678,105.957,266.113,965.332,-115.234,-184.082
1893.682,-101.562,-275.391,966.309,-115.234,166.992
1893.686,-274.902,-664.062,965.82,-126.465,355.957
1893.69,-147.949,69.824,965.82,-138.184,-96.68
1893.693,49.316,446.289,965.82,-106.445,-164.062
1893.697,-36.621,191.406,965.82,-101.562,4.395
1893.701,-283.203,71.777,965.82,-143.555,-55.664
1893.705,-277.832,356.445,965.82,-162.598,-182.617
1893.707,-73.242,335.449,965.82,-183.105,-118.652
1893.711,-98.633,110.84,965.82,-208.984,51.27
1893.715,-321.289,256.836,965.82,-226.562,-90.332
1893.719,-402.832,386.719,965.82,-241.211,-161.133
1893.723,-232.422,331.543,965.82,-255.371,-39.551
1893.727,-149.414,292.969,965.82,-250.977,81.055
1893.73,-354.004,451.66,965.332,-262.207,8.301
1893.734,-473.145,746.094,965.82,-299.316,-235.352
1893.738,-306.152,908.691,965.82,-278.809,-26.367
1893.742,-164.551,838.379,965.82,-241.211,230.469
1893.746,-308.594,966.797,965.82,-266.602,-48.828
1893.75,-479.492,970.215,965.82,-291.504,-175.293
1893.752,-375,961.914,965.82,-284.18,-48.34
1893.756,-155.762,966.797,965.82,-247.559,23.926
1893.76,-209.473,965.82,965.82,-220.215,84.961
1893.764,-436.035,965.82,965.82,-259.277,-17.578
1893.768,-419.434,965.82,965.82,-274.414,84.961
1893.772,-196.289,965.82,965.82,-224.609,226.074
1893.776,-169.434,965.82,965.82,-229.492,-7.324
1893.779,-396.484,965.82,965.82,-270.508,-154.297
1893.783,-457.031,965.82,965.82,-277.832,48.34
1893.787,-208.496,965.82,965.82,-249.512,55.176
1893.791,-84.473,965.82,965.332,-235.352,-216.309
1893.795,-294.434,965.82,965.82,-258.301,-179.199
1893.798,-441.895,965.82,965.332,-293.457,-198.73
1893.802,-271.973,965.82,965.82,-285.156,-233.398
1893.806,-90.82,965.82,965.82,-259.766,-139.648
1893.81,-225.586,965.82,965.82,-258.301,-10.254
1893.814,-424.805,965.82,965.82,-261.23,39.062
1893.817,-348.633,965.332,965.82,-261.719,-56.641
1893.821,-130.859,965.82,965.332,-253.418,-52.246
1893.825,-174.316,965.82,965.82,-241.699,218.262
1893.829,-395.02,965.82,965.82,-252.93,340.82
1893.833,-400.391,965.82,965.82,-282.227,32.227
1893.837,-176.27,965.82,965.82,-267.578,-66.406
1893.841,-129.395,965.82,965.82,-229.98,19.531
1893.842,-329.102,965.82,965.82,-248.535,-40.527
1893.846,-404.785,965.82,965.82,-272.949,-167.969
1893.85,-208.008,965.82,965.82,-252.441,-93.262
1893.854,-60.547,965.82,965.82,-217.285,108.887
1893.857,-242.188,965.82,965.82,-228.027,54.688
1893.861,-393.066,965.82,965.82,-227.539,-61.523
1893.865,-207.52,965.82,965.82,-173.34,-111.816
1893.869,-29.297,965.82,965.82,-128.418,268.066
1893.873,-149.902,965.82,965.82,-154.785,424.316
1893.877,-356.934,965.82,965.82,-208.496,-144.531
1893.881,-297.363,965.82,965.82,-232.422,-220.703
1893.885,-66.406,965.82,965.82,-204.102,-119.629
1893.888,-74.707,965.82,965.82,-195.801,-132.324
1893.892,-333.496,965.82,965.82,-209.961,-104.492
1893.896,-361.328,965.82,965.82,-196.289,-117.188
1893.9,-93.262,965.82,965.82,-161.133,-130.371
1893.904,-12.207,965.82,965.82,-133.789,-84.473
1893.908,-243.164,965.82,965.332,-140.625,-113.281
1893.911,-341.797,965.82,965.82,-155.762,27.832
1893.915,-136.23,965.82,965.82,-127.93,385.254
1893.919,26.855,965.82,965.82,-83.496,139.16
1893.923,-112.305,965.82,965.82,-86.426,-154.297
1893.927,-303.711,965.82,965.82,-104.98,-166.016
1893.931,-194.336,965.82,965.82,-99.609,-131.836
1893.932,37.109,965.82,965.82,-73.242,-184.082
1893.936,-50.293,965.82,965.82,-70.801,-211.914
1893.94,-291.504,965.82,965.82,-91.797,-55.664
1893.944,-239.746,965.332,965.332,-106.934,-34.18
1893.948,11.23,965.82,965.82,-62.012,-120.117
1893.952,18.555,965.82,965.332,-15.625,-160.645
1893.956,-226.074,965.82,959.473,-41.016,200.195
1893.959,-289.062,965.82,958.984,-70.312,394.043
1893.963,-56.641,965.82,957.52,-61.035,19.531
1893.967,50.293,965.82,950.684,-39.062,20.508
1893.971,-164.062,965.82,944.336,-51.758,170.898
1893.975,-291.504,965.82,943.359,-79.59,-10.254
1893.979,-108.398,965.82,940.918,-58.105,-179.199
1893.983,58.105,965.82,938.477,-31.738,-112.793
1893.987,-93.75,965.82,938.477,-60.059,-112.305
1893.99,-280.762,965.332,934.57,-80.078,-145.02
1893.994,-171.875,965.82,929.688,-67.383,-146.484
1893.998,42.48,965.82,925.293,-40.039,142.578
1894.002,-19.043,965.82,925.293,-41.992,429.199
1894.006,-233.887,965.82,922.363,-81.543,85.938
1894.01,-213.867,965.82,918.945,-81.543,-210.938
1894.014,4.395,965.82,916.016,-43.945,54.199
1894.018,26.855,965.82,915.527,-38.086,194.824
1894.022,-201.172,965.82,912.109,-87.891,52.734
1894.037,-248.047,965.82,909.18,-108.398,-38.086
1894.041,-43.945,965.82,906.25,-74.707,55.664
1894.045,57.617,965.82,895.02,-49.805,189.941
1894.049,-115.723,965.82,885.254,-74.707,40.039
1894.053,-273.926,965.82,858.398,-105.957,-151.367
1894.057,-135.742,965.82,808.105,-66.895,226.562
1894.061,63.477,965.82,810.547,-39.551,402.344
1894.064,-78.125,965.82,817.871,-62.988,-75.684
1894.068,-288.574,965.82,780.273,-100.586,-129.395
1894.072,-190.43,965.82,769.531,-93.75,-15.625
1894.076,40.039,965.82,784.668,-51.27,-51.27
1894.08,1.953,965.82,751.953,-57.129,-125
1894.097,-247.559,965.82,701.66,-85.449,-27.344
1894.101,-240.723,965.82,693.848,-89.355,105.469
1894.105,4.395,965.82,697.754,-57.129,-69.336
1894.109,46.387,965.82,687.5,-45.898,-214.355
1894.113,-175.293,965.82,609.863,-70.801,-58.594
1894.117,-266.113,965.82,587.402,-71.289,45.41
1894.121,-69.336,965.82,620.605,-46.875,-120.117
1894.124,70.801,965.82,606.445,-44.922,-148.926
1894.128,-104.492,965.82,545.898,-60.059,75.195
1894.132,-267.09,965.82,548.828,-70.312,208.496
1894.136,-110.352,965.82,628.906,-67.871,-45.898
1894.14,89.355,965.82,606.934,-41.992,-141.113
1894.127,-33.691,965.332,593.75,-47.852,-60.547
1894.131,-245.117,965.82,586.914,-74.707,-42.969
1894.135,-170.41,965.82,556.152,-63.477,-95.703
1894.139,53.223,965.82,569.336,-36.133,-69.336
1894.143,-1.465,965.82,517.09,-52.246,271.973
1894.147,-279.785,965.82,497.07,-93.262,291.992
1894.15,-317.871,965.82,547.363,-102.051,-77.148
1894.154,-83.984,965.82,537.598,-77.148,-89.355
1894.158,11.23,965.82,553.711,-56.152,39.062
1894.162,-179.199,965.82,549.316,-81.543,-57.129
1894.166,-300.293,965.82,539.551,-103.027,-271.973
1894.17,-121.094,965.82,531.25,-70.312,-236.328
1894.172,46.875,965.82,505.859,-48.34,53.223
1894.176,-100.098,965.82,538.574,-76.66,54.688
1894.18,-291.504,965.82,544.434,-103.516,-178.711
1894.184,-152.832,965.82,523.438,-80.078,-208.008
1894.187,75.684,965.82,533.691,-54.688,-71.777
1894.191,-25.879,965.82,527.832,-54.199,-82.031
1894.195,-266.113,965.82,516.602,-86.914,-217.285
1894.199,-234.375,965.82,472.656,-89.355,27.344
1894.203,12.207,965.82,480.957,-33.691,367.676
1894.207,27.832,965.82,551.758,-25.879,59.082
1894.211,-203.125,965.82,529.297,-77.148,-166.992
1894.215,-256.348,965.332,541.016,-98.633,-121.582
1894.217,-33.203,965.82,552.246,-78.613,-150.391
1894.221,74.707,965.82,559.57,-63.477,-127.441
1894.225,-128.906,965.82,519.531,-92.773,-37.109
1894.229,-289.551,965.82,492.676,-111.816,132.812
1894.233,-97.656,965.82,549.805,-83.008,-8.301
1894.237,93.75,965.82,563.965,-59.57,-73.73
1894.241,-71.777,965.82,543.945,-66.406,-7.324
1894.245,-259.277,965.82,487.793,-81.543,158.691
1894.248,-171.875,965.332,539.062,-91.309,186.523
1894.252,38.574,965.82,609.863,-68.848,-160.156
1894.256,-21.484,965.332,530.273,-64.941,-168.457
1894.26,-266.602,963.867,518.555,-88.867,-62.988
1894.263,-224.609,965.332,573.242,-88.379,-211.426
1894.267,18.066,965.82,577.148,-74.219,-292.48
1894.271,24.902,965.332,532.227,-62.988,-131.348
1894.275,-211.426,967.285,507.812,-77.148,-140.625
1894.279,-282.715,954.59,521.484,-80.566,-208.496
1894.283,-71.777,991.699,534.668,-60.547,-227.051
1894.287,40.039,882.812,479.492,-25.391,53.711
1894.29,-146.484,776.367,479.492,-40.527,281.738
1894.294,-283.203,953.125,567.871,-92.285,-91.309
1894.298,-107.91,978.027,535.156,-59.57,-128.906
1894.302,107.422,943.359,534.668,-19.043,184.082
1894.306,-12.207,956.543,533.203,-40.527,192.383
1894.308,-216.309,961.426,492.676,-74.707,-94.727
1894.312,-131.348,989.746,476.074,-77.148,-135.742
1894.315,84.473,778.32,490.234,-31.25,121.094
1894.319,31.25,777.344,498.535,-23.438,114.746
1894.323,-209.961,969.727,458.496,-63.965,-71.777
1894.327,-228.516,840.82,439.453,-81.055,-116.699
1894.331,19.531,314.941,396.973,-48.828,269.531
1894.335,93.75,172.363,451.66,-23.438,396.484
1894.339,-145.996,766.602,499.023,-47.852,-104.492
1894.343,-228.027,712.891,417.48,-49.316,-178.711
1894.347,17.578,579.102,454.59,-14.648,-91.309
1894.351,162.598,796.387,473.633,23.926,-157.715
1894.355,-46.387,645.508,432.617,-2.93,-184.082
1894.359,-224.609,130.859,358.398,-52.246,-106.934
1894.363,-83.984,170.898,380.859,-32.715,2.93
1894.366,117.676,687.988,467.773,-11.23,-23.926
1894.37,8.789,706.543,421.875,-23.926,-108.398
1894.374,-223.145,103.516,269.043,-59.57,41.992
1894.378,-169.922,-463.379,216.309,-68.359,288.086
1894.382,76.66,131.836,431.641,-57.617,68.359
1894.386,66.406,651.367,458.496,-40.039,-149.414
1894.39,-188.965,82.031,261.23,-64.453,-5.859
1894.394,-211.914,-48.34,306.641,-63.477,53.223
1894.398,33.691,392.09,453.125,-18.066,-169.922
1894.413,104.492,403.32,424.805,16.113,-186.523
1894.417,-136.719,180.664,340.332,7.812,-71.777
1894.421,-248.047,-67.871,295.898,-36.621,-82.031
1894.425,-32.715,-53.711,375.977,-20.02,3.906
1894.429,104.98,208.008,449.219,-24.414,100.586
1894.432,-91.797,-207.031,233.398,-94.727,353.027
1894.436,-290.039,-1000,46.387,-180.664,520.996
1894.44,-158.691,-413.574,367.188,-225.098,119.141
1894.444,33.203,298.34,480.957,-208.984,-127.93
1894.448,-68.848,134.766,415.527,-224.609,-119.141
1894.452,-283.203,165.039,456.055,-256.836,-178.711
1894.456,-243.164,196.289,465.82,-254.883,-281.738
1894.459,-12.695,87.402,456.543,-226.074,-229.004
1894.463,-26.367,-3.906,456.055,-247.559,-181.641
1894.466,-281.738,10.254,501.465,-279.785,-258.301
1894.47,-306.152,19.043,530.762,-258.789,-241.211
1894.474,-41.504,-101.562,519.043,-224.609,-115.234
1894.478,58.594,-261.23,519.043,-204.102,34.18
1894.482,-127.93,-315.43,533.691,-195.801,-31.25
1894.486,-224.609,-351.562,558.105,-179.199,-106.934
1894.49,-16.113,-578.613,512.207,-143.555,-16.602
1894.494,201.66,-944.824,523.438,-103.027,229.492
1894.498,69.824,-463.379,620.117,-95.703,36.621
1894.502,-104.98,-125.488,599.609,-98.145,-197.754
1894.502,54.199,-354.004,608.887,-69.336,-192.871
1894.506,325.195,-225.098,626.465,-19.043,-190.918
1894.51,255.371,-220.215,587.891,6.836,-63.965
1894.514,11.719,-538.086,559.57,-7.324,-111.816
1894.518,65.43,-704.102,569.824,10.254,-163.574
1894.522,330.078,-603.516,575.195,59.57,-86.914
1894.526,364.746,-502.441,548.828,76.172,20.996
1894.53,145.996,-639.16,511.719,57.617,-61.035
1894.534,104.492,-911.621,454.102,72.266,104.98
1894.538,372.559,-1000,489.746,118.652,460.938
1894.542,502.441,-520.508,544.434,137.207,134.277
1894.545,279.785,-450.195,479.492,133.789,-131.836
1894.547,129.395,-724.609,463.379,112.305,-100.098
1894.551,320.312,-481.445,477.539,123.047,-146.484
1894.555,527.344,-307.129,471.191,167.969,-168.457
1894.559,365.234,-577.637,380.859,142.09,-96.191
1894.563,128.906,-865.234,339.844,130.859,-90.82
1894.567,222.168,-877.93,395.996,161.133,-151.855
1894.571,438.477,-874.512,425.781,152.832,-154.297
1894.575,352.051,-892.578,298.828,138.184,40.039
1894.578,89.355,-993.652,145.508,117.188,255.371
1894.582,93.262,-996.094,330.078,88.867,-14.16
1894.586,325.684,-810.059,416.992,111.816,-199.707
1894.59,323.73,-814.941,239.746,115.234,-71.289
1894.592,65.918,-895.996,208.496,70.312,-32.227
1894.596,-38.574,-814.453,228.027,54.199,-176.758
1894.6,174.805,-947.266,137.207,72.266,-125.488
1894.604,300.781,-974.609,104.004,93.75,170.898
1894.608,44.922,-926.758,98.633,54.199,78.613
1894.612,-123.047,-982.91,50.293,17.578,-113.281
1894.616,71.289,-994.629,83.984,29.297,-15.137
1894.62,235.352,-1000,-1.953,24.414,230.469
1894.623,56.152,-921.387,24.414,2.93,224.121
1894.627,-150.879,-713.867,166.992,-23.926,-41.992
1894.631,-100.098,-829.102,-4.395,-23.438,-99.121
1894.635,100.098,-968.262,-27.832,12.695,-36.133
1894.639,57.617,-724.121,97.168,17.578,127.93
1894.643,-229.004,-646.973,58.594,-29.785,-21.484
1894.647,-278.32,-913.086,-82.52,-28.32,-28.32
1894.651,-41.504,-897.949,-28.809,17.09,198.73
1894.655,6.348,-688.965,120.117,31.738,71.777
1894.659,-236.816,-899.414,-2.441,-4.883,-56.641
1894.663,-356.934,-1000,-141.113,-19.043,194.824
1894.667,-181.152,-969.727,-86.426,6.348,323.242
1894.671,-29.297,-789.062,115.234,-3.418,-17.578
1894.675,-233.398,-716.309,76.172,-16.602,-216.797
1894.678,-459.473,-910.156,-0.977,-24.414,-127.441
1894.682,-320.801,-838.379,50.293,-15.137,-99.121
1894.683,-99.609,-541.016,124.023,5.371,-142.578
1894.687,-212.402,-570.312,79.59,3.906,-113.77
1894.691,-430.176,-886.719,-23.926,-40.039,3.418
1894.695,-356.445,-1000,23.438,-54.199,-8.789
1894.699,-125.488,-725.098,150.391,-26.367,-113.281
1894.703,-152.344,-725.586,139.16,-19.531,-81.055
1894.707,-437.988,-973.633,-28.809,-35.156,361.328
1894.71,-511.719,-1000,-41.504,-44.434,509.766
1894.714,-262.695,-603.516,349.609,-41.504,25.391
1894.718,-197.266,-357.91,401.367,-31.25,-74.707
1894.722,-418.945,-671.387,189.941,-33.691,-29.785
1894.726,-512.207,-666.504,261.23,-54.688,-49.805
1894.729,-334.473,-370.117,417.48,-25.391,-69.336
1894.733,-174.805,-477.051,336.914,-1.465,-77.637
1894.736,-346.191,-681.152,263.672,-13.672,-116.699
1894.74,-523.438,-585.449,344.727,-29.297,-138.184
1894.744,-356.445,-679.688,355.957,-28.32,-126.953
1894.748,-120.117,-869.629,285.645,0.488,58.105
1894.752,-201.172,-973.145,148.438,1.465,354.98
1894.756,-424.316,-782.715,283.203,-57.129,-8.789
1894.76,-364.258,-659.18,344.727,-74.219,-408.691
1894.764,-118.164,-790.039,236.816,-40.039,-333.984
1894.768,-110.352,-713.379,300.781,-34.18,-281.738
1894.772,-355.469,-545.898,292.969,-57.129,-316.406
1894.787,-414.062,-613.77,157.227,-84.473,-233.887
1894.791,-147.949,-651.855,124.512,-75.195,-156.25
1894.795,-23.926,-656.738,111.328,-48.34,-82.52
1894.799,-249.023,-707.031,80.566,-64.941,-122.07
1894.803,-409.668,-666.016,92.773,-95.215,-248.535
1894.806,-219.238,-870.605,-60.059,-64.453,202.637
1894.81,-21.973,-938.965,-37.598,-28.809,407.227
1894.814,-175.293,-699.707,131.348,-50.293,-19.043
1894.818,-403.809,-681.152,42.969,-67.383,-151.367
1894.822,-298.34,-867.676,-56.152,-62.5,104.004
1894.826,-23.438,-685.547,78.125,-58.594,22.949
1894.83,-83.008,-337.891,145.996,-58.105,-241.211
1894.832,-350.586,-559.082,-20.02,-68.848,-106.445
1894.836,-298.34,-723.633,-37.598,-67.871,-98.633
1894.84,-20.996,-412.109,89.844,-50.293,-128.418
1894.844,-23.926,-265.137,65.43,-69.336,-124.023
1894.848,-284.668,-552.246,-88.867,-95.703,-62.012
1894.851,-336.914,-843.75,-134.277,-89.844,62.012
1894.855,-104.492,-686.523,-12.695,-92.285,-16.602
1894.859,32.715,-386.23,58.594,-82.031,-178.711
1894.863,-167.969,-643.066,-163.086,-69.824,-0.977
1894.867,-320.312,-1000,-323.242,-89.844,347.168
1894.871,-112.793,-628.906,-2.93,-72.754,29.297
1894.875,111.328,-247.07,108.398,-29.297,-190.43
1894.877,-33.203,-493.164,-57.129,-51.27,-156.738
1894.881,-255.859,-648.438,-95.215,-79.59,-262.695
1894.885,-149.902,-693.848,-98.145,-81.543,-239.258
1894.889,107.91,-627.441,-36.621,-69.824,-128.418
1894.893,63.477,-746.582,-130.859,-55.176,-20.996
1894.896,-210.449,-986.816,-189.453,-70.312,-119.141
1894.9,-199.219,-896.484,-84.961,-81.543,-343.262
1894.904,79.59,-737.305,-56.641,-62.012,-371.582
1894.908,126.465,-869.141,-156.25,-45.41,-1.465
1894.912,-123.535,-816.895,-105.469,-55.664,73.73
1894.916,-212.402,-549.805,-27.832,-83.984,-251.953
1894.92,15.625,-671.387,-120.117,-84.961,-100.586
1894.922,164.062,-612.305,-69.824,-64.941,39.062
1894.926,-30.762,-328.613,10.254,-69.824,-81.055
1894.93,-228.516,-270.508,-30.762,-90.82,-116.699
1894.934,-58.594,-415.039,-84.961,-72.266,9.766
1894.938,184.082,-475.586,-83.984,-44.434,-92.285
1894.942,50.293,-544.922,-87.402,-42.969,-170.41
1894.945,-193.848,-707.031,-112.793,-71.289,-193.359
1894.949,-95.703,-923.34,-200.684,-70.312,-73.242
1894.953,190.918,-881.836,-138.672,-33.691,194.824
1894.957,152.344,-413.574,52.246,-43.457,-93.262
1894.961,-135.742,-310.547,-3.906,-66.895,-243.652
1894.965,-164.551,-506.348,-62.988,-62.988,-127.93
1894.968,119.629,-389.648,3.906,-40.527,-31.738
1894.972,202.148,-245.117,26.367,-23.438,39.062
1894.976,-59.082,-417.48,-41.016,-47.852,-114.258
1894.98,-184.082,-845.215,-208.008,-54.688,121.582
1894.984,37.109,-829.102,-120.605,-28.809,236.328
1894.987,226.074,-446.777,75.195,-20.02,-15.137
1894.991,36.621,-444.824,25.391,-36.621,-58.594
1894.995,-202.148,-839.844,-133.301,-46.875,160.645
1894.999,-44.922,-730.469,-0.488,-35.156,196.289
1895.003,237.305,-99.609,216.309,-15.625,-148.926
1895.007,131.836,-222.168,57.129,-14.648,-159.18
1895.011,-152.344,-484.863,-15.625,-44.434,-133.789
1895.013,-91.309,-344.727,103.027,-49.316,-176.758
1895.017,206.055,-80.078,210.449,-28.32,-151.367
1895.021,189.453,-206.543,116.211,-19.043,-2.441
1895.025,-109.863,-567.871,31.738,-27.344,65.918
1895.029,-155.273,-477.539,118.652,-28.809,-104.004
1895.033,137.695,-416.992,142.09,-8.789,-190.43
1895.036,249.512,-588.379,110.84,-7.324,118.164
1895.04,-14.648,-966.309,-34.668,-12.695,450.195
1895.044,-168.457,-719.727,227.539,-21.973,73.242
1895.048,42.48,-213.867,440.43,-27.344,-192.383
